Plot no.,Species,Dbh,Status,Decay Class,Con Class (Fule),per ha conversion,Annual Growth to Subtract,25% Death Date,25% 1922 DBH (dib),25% 1922 DBH (dob),25% 1922 Size bin ,25% 1922 BA (m²),25% 1922 Density (ha-1),50% Death Date,50% 1922 DBH (dib),50% 1922 DBH (dob),50% 1922 Size bin,50% 1922 BA (m²),50% 1922 Density (ha-1),75% Death Date,75% 1922 DBH (dib),75% 1922 DBH (dob),75% 1922 Size bin,75% 1922 BA (m²),75% 1922 Density (ha-1)
94,QUGA,6.5,2,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
94,QUGA,6.6,2,4,5,25,0.075609756,1986,5.23902439,5.23902439,1,0.002155717,25,1995,5.919512195,5.919512195,1,0.002752091,25,1998,6.146341463,6.146341463,1,0.002967046,25
94,QUGA,7.9,2,1,3,25,0.075609756,2004,7.9,7.9,1,0.004901681,25,2004,7.9,7.9,1,0.004901681,25,2004,7.9,7.9,1,0.004901681,25
94,QUGA,8.1,2,1,3,25,0.075609756,2004,8.1,8.1,1,0.005153009,25,2004,8.1,8.1,1,0.005153009,25,2004,8.1,8.1,1,0.005153009,25
95,PIST,8,4,6,8,25,0.136585366,1922,-3.2,-3.35184,sap,0,0,1953,1.034146341,1.412421463,sap,0.000156682,0,1980,4.72195122,5.561939512,1,0.002429648,25
95,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1953,3.034146341,3.662821463,sap,0.001053713,0,1980,6.72195122,7.812339512,1,0.004793504,25
95,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1963,4.4,5.19968,1,0.00212346,25,1985,7.404878049,8.58076878,1,0.005782868,25
95,PIST,11.6,2,5,6,25,0.136585366,1954,4.770731707,5.616827317,1,0.002477839,25,1979,8.185365854,9.458973659,1,0.007027145,25,1991,9.824390244,11.3032039,1,0.01003446,25
95,PIST,14,4,6,8,25,0.136585366,1922,2.8,3.39936,sap,0.000907581,0,1953,7.034146341,8.163621463,1,0.005234276,25,1980,10.72195122,12.31313951,1,0.011907717,25
95,PIST,15.9,2,5,6,25,0.136585366,1954,9.070731707,10.45518732,1,0.008585281,25,1979,12.48536585,14.29733366,1,0.016054656,25,1991,14.12439024,16.1415639,2,0.020463604,25
95,PIST,29,2,5,6,25,0.136585366,1954,22.17073171,25.19530732,2,0.049857468,25,1979,25.58536585,29.03745366,3,0.066222864,25,1991,27.22439024,30.8816839,3,0.074901902,25
95,PIST,33.1,2,6,7,25,0.136585366,1922,21.9,24.89068,2,0.048659139,25,1987,30.77804878,34.88026049,3,0.095554322,25,1995,31.87073171,36.10974732,4,0.102409394,25
95,PIST,35.1,2,6,7,25,0.136585366,1922,23.9,27.14108,3,0.057855566,25,1987,32.77804878,37.13066049,4,0.108281994,25,1995,33.87073171,38.36014732,4,0.115571681,25
95,PIST,45.9,2,6,7,25,0.136585366,1922,34.7,39.29324,4,0.121262517,25,1987,43.57804878,49.28282049,5,0.190757669,25,1995,44.67073171,50.51230732,5,0.200394275,25
95,PSME,11.4,4,6,8,25,0.190243902,1908,-6.863414634,-8.342789268,0,0,0,1963,3.6,3.96114,sap,0.001232342,0,1985,7.785365854,8.882711707,1,0.006197008,25
95,PSME,27.2,2,6,7,25,0.190243902,1908,8.936585366,10.23643073,0,0.008229776,0,1978,22.25365854,25.89597707,2,0.052669052,25,1991,24.72682927,28.80417854,3,0.065163122,25
95,QUGA,6.9,2,2,3,25,0.075609756,2004,6.9,6.9,1,0.003739289,25,2004,6.9,6.9,1,0.003739289,25,2004,6.9,6.9,1,0.003739289,25
95,QUGA,12.8,2,2,3,25,0.075609756,2004,12.8,12.8,1,0.012867994,25,2004,12.8,12.8,1,0.012867994,25,2004,12.8,12.8,1,0.012867994,25
95,QUGA,26.7,3,4,5,25,0.075609756,1986,25.33902439,25.33902439,2,0.050427876,25,1995,26.0195122,26.0195122,3,0.053172759,25,1998,26.24634146,26.24634146,3,0.054103884,25
96,PIST,8.4,4,6,8,25,0.136585366,1922,-2.8,-2.90176,sap,0,0,1963,2.8,3.39936,sap,0.000907581,0,1985,5.804878049,6.78044878,1,0.003610836,25
96,PIST,19.6,2,6,7,25,0.136585366,1922,8.4,9.70048,1,0.00739056,25,1987,17.27804878,19.69006049,2,0.030449839,25,1995,18.37073171,20.91954732,2,0.034371261,25
96,PIST,27.3,2,6,7,25,0.136585366,1922,16.1,18.36452,2,0.026488054,25,1987,24.97804878,28.35410049,3,0.063142627,25,1995,26.07073171,29.58358732,3,0.068737316,25
96,PIST,28.2,2,6,7,25,0.136585366,1922,17,19.3772,2,0.029489876,25,1987,25.87804878,29.36678049,3,0.067733508,25,1995,26.97073171,30.59626732,3,0.073523774,25
96,PIST,41,2,6,7,25,0.136585366,1922,29.8,33.77976,3,0.089619809,25,1987,38.67804878,43.76934049,4,0.150463411,25,1995,39.77073171,44.99882732,4,0.159035211,25
96,PIST,50.9,2,6,7,25,0.136585366,1922,39.7,44.91924,4,0.158473152,25,1987,48.57804878,54.90882049,5,0.236796417,25,1995,49.67073171,56.13830732,6,0.24751956,25
96,PSME,5.2,2,2,3,25,0.190243902,2004,5.2,5.2,1,0.002123722,25,2004,5.2,5.2,1,0.002123722,25,2004,5.2,5.2,1,0.002123722,25
96,PSME,5.6,2,6,7,25,0.190243902,1908,-12.66341463,-15.16300927,0,0,0,1978,0.653658537,0.496537073,sap,1.9364E-05,0,1991,3.126829268,3.404738537,sap,0.000910455,0
96,PSME,6.2,4,6,8,25,0.190243902,1908,-12.06341463,-14.45746927,0,0,0,1963,-1.6,-2.15354,sap,0,0,1985,2.585365854,2.768031707,sap,0.000601773,0
96,PSME,6.2,3,2,3,25,0.190243902,2004,6.2,6.2,1,0.003019078,25,2004,6.2,6.2,1,0.003019078,25,2004,6.2,6.2,1,0.003019078,25
96,PSME,6.4,2,2,3,25,0.190243902,2004,6.4,6.4,1,0.003216998,25,2004,6.4,6.4,1,0.003216998,25,2004,6.4,6.4,1,0.003216998,25
96,PSME,6.6,2,6,7,25,0.190243902,1908,-11.66341463,-13.98710927,0,0,0,1978,1.653658537,1.672437073,sap,0.00021968,0,1991,4.126829268,4.580638537,sap,0.001647946,0
96,PSME,6.6,2,6,7,25,0.190243902,1908,-11.66341463,-13.98710927,0,0,0,1978,1.653658537,1.672437073,sap,0.00021968,0,1991,4.126829268,4.580638537,sap,0.001647946,0
96,PSME,6.8,2,6,7,25,0.190243902,1908,-11.46341463,-13.75192927,0,0,0,1978,1.853658537,1.907617073,sap,0.000285807,0,1991,4.326829268,4.815818537,sap,0.001821508,0
96,PSME,7,4,6,8,25,0.190243902,1908,-11.26341463,-13.51674927,0,0,0,1963,-0.8,-1.21282,sap,0,0,1985,3.385365854,3.708751707,sap,0.001080305,0
96,PSME,7.1,4,6,8,25,0.190243902,1908,-11.16341463,-13.39915927,0,0,0,1963,-0.7,-1.09523,sap,0,0,1985,3.485365854,3.826341707,sap,0.001149896,0
96,PSME,7.4,2,6,7,25,0.190243902,1908,-10.86341463,-13.04638927,0,0,0,1978,2.453658537,2.613157073,sap,0.000536317,0,1991,4.926829268,5.521358537,1,0.002394323,25
96,PSME,7.6,4,5,6,25,0.190243902,1947,-3.243902439,-4.086604878,sap,0,0,1956,-1.531707317,-2.073234634,sap,0,0,1982,3.414634146,3.743168293,sap,0.001100448,0
96,PSME,8,4,6,8,25,0.190243902,1908,-10.26341463,-12.34084927,0,0,0,1963,0.2,-0.03692,sap,0,0,1985,4.385365854,4.884651707,sap,0.00187395,0
96,PSME,8.2,2,6,7,25,0.190243902,1908,-10.06341463,-12.10566927,0,0,0,1978,3.253658537,3.553877073,sap,0.000991964,0,1991,5.726829268,6.462078537,1,0.003279709,25
96,PSME,9.4,4,6,8,25,0.190243902,1908,-8.863414634,-10.69458927,0,0,0,1963,1.6,1.60934,sap,0.000203417,0,1985,5.785365854,6.530911707,1,0.003349952,25
96,PSME,9.7,2,6,7,25,0.190243902,1908,-8.563414634,-10.34181927,0,0,0,1978,4.753658537,5.317727073,1,0.002220971,25,1991,7.226829268,8.225928537,1,0.00531448,25
96,PSME,11.4,4,6,8,25,0.190243902,1908,-6.863414634,-8.342789268,0,0,0,1963,3.6,3.96114,sap,0.001232342,0,1985,7.785365854,8.882711707,1,0.006197008,25
96,PSME,13,4,6,8,25,0.190243902,1908,-5.263414634,-6.461349268,0,0,0,1963,5.2,5.84258,1,0.002681021,25,1985,9.385365854,10.76415171,1,0.009100191,25
96,PSME,13,4,6,8,25,0.190243902,1908,-5.263414634,-6.461349268,0,0,0,1963,5.2,5.84258,1,0.002681021,25,1985,9.385365854,10.76415171,1,0.009100191,25
96,PSME,13.7,2,2,3,25,0.190243902,2004,13.7,13.7,1,0.014741173,25,2004,13.7,13.7,1,0.014741173,25,2004,13.7,13.7,1,0.014741173,25
96,PSME,14,4,6,8,25,0.190243902,1908,-4.263414634,-5.285449268,0,0,0,1963,6.2,7.01848,1,0.003868807,25,1985,10.38536585,11.94005171,1,0.011197042,25
96,PSME,14,2,6,7,25,0.190243902,1908,-4.263414634,-5.285449268,0,0,0,1978,9.053658537,10.37409707,1,0.008452623,25,1991,11.52682927,13.28229854,1,0.013855984,25
96,PSME,14,2,1,3,25,0.190243902,2004,14,14,1,0.01539384,25,2004,14,14,1,0.01539384,25,2004,14,14,1,0.01539384,25
96,PSME,15.2,4,6,8,25,0.190243902,1908,-3.063414634,-3.874369268,0,0,0,1963,7.4,8.42956,1,0.005580855,25,1985,11.58536585,13.35113171,1,0.013999968,25
96,PSME,15.4,4,6,8,25,0.190243902,1908,-2.863414634,-3.639189268,0,0,0,1963,7.6,8.66474,1,0.005896604,25,1985,11.78536585,13.58631171,1,0.014497531,25
96,PSME,15.7,2,2,3,25,0.190243902,2004,15.7,15.7,1,0.019359325,25,2004,15.7,15.7,1,0.019359325,25,2004,15.7,15.7,1,0.019359325,25
96,PSME,20.1,2,2,3,25,0.190243902,2004,20.1,20.1,2,0.031730945,25,2004,20.1,20.1,2,0.031730945,25,2004,20.1,20.1,2,0.031730945,25
96,PSME,20.3,2,6,7,25,0.190243902,1908,2.036585366,2.122720732,0,0.000353897,0,1978,15.35365854,17.78226707,2,0.024835057,25,1991,17.82682927,20.69046854,2,0.03362262,25
96,PSME,21.2,2,1,3,25,0.190243902,2004,21.2,21.2,2,0.035299018,25,2004,21.2,21.2,2,0.035299018,25,2004,21.2,21.2,2,0.035299018,25
96,PSME,22.2,2,1,3,25,0.190243902,2004,22.2,22.2,2,0.038707654,25,2004,22.2,22.2,2,0.038707654,25,2004,22.2,22.2,2,0.038707654,25
96,PSME,29.3,2,6,7,25,0.190243902,1908,11.03658537,12.70582073,0,0.012679331,0,1978,24.35365854,28.36536707,3,0.063192817,25,1991,26.82682927,31.27356854,3,0.076814954,25
96,PSME,50,3,5,6,25,0.190243902,1947,39.15609756,45.77155512,4,0.164544069,25,1963,42.2,49.35088,5,0.191284905,25,1985,46.38536585,54.27245171,5,0.231339493,25
97,PIPO,11.8,4,4,5,25,0.207317073,1986,8.068292683,8.068292683,1,0.005112746,25,1995,9.934146341,9.934146341,1,0.007750898,25,1998,10.55609756,10.55609756,1,0.008751806,25
97,PIPO,14.7,2,1,3,25,0.207317073,2004,14.7,14.7,1,0.016971709,25,2004,14.7,14.7,1,0.016971709,25,2004,14.7,14.7,1,0.016971709,25
97,PIST,13,4,6,8,25,0.136585366,1922,1.8,2.27416,sap,0.000406193,0,1963,7.4,8.57528,1,0.005775472,25,1985,10.40487805,11.95636878,1,0.011227666,25
97,PIST,18.3,2,1,3,25,0.136585366,2004,18.3,18.3,2,0.026302261,25,2004,18.3,18.3,2,0.026302261,25,2004,18.3,18.3,2,0.026302261,25
97,PIST,29,4,6,8,25,0.136585366,1922,17.8,20.27736,2,0.032293396,25,1963,23.4,26.57848,3,0.055481881,25,1985,26.40487805,29.95956878,3,0.0704956,25
97,PIST,38.6,3,6,7,25,0.136585366,1922,27.4,31.07928,3,0.075863486,25,1987,36.27804878,41.06886049,4,0.132469593,25,1995,37.37073171,42.29834732,4,0.140519856,25
97,PIST,38.8,3,6,7,25,0.136585366,1922,27.6,31.30432,3,0.076966094,25,1987,36.47804878,41.29390049,4,0.133925326,25,1995,37.57073171,42.52338732,4,0.142019049,25
97,PIST,40,4,6,8,25,0.136585366,1922,28.8,32.65456,3,0.083748795,25,1963,34.4,38.95568,4,0.119187985,25,1985,37.40487805,42.33676878,4,0.140775252,25
97,PSME,7,4,6,8,25,0.190243902,1908,-11.26341463,-13.51674927,0,0,0,1963,-0.8,-1.21282,sap,0,0,1985,3.385365854,3.708751707,sap,0.001080305,0
97,PSME,50.6,3,5,6,25,0.190243902,1947,39.75609756,46.47709512,5,0.169655854,25,1963,42.8,50.05642,5,0.196793373,25,1985,46.98536585,54.97799171,5,0.2373934,25
98,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1963,4.4,5.19968,1,0.00212346,25,1985,7.404878049,8.58076878,1,0.005782868,25
98,PIST,17.4,2,5,6,25,0.136585366,1954,10.57073171,12.14298732,1,0.011580891,25,1979,13.98536585,15.98513366,1,0.020068894,25,1991,15.62439024,17.8293639,2,0.024966783,25
98,PIST,20,4,6,8,25,0.136585366,1922,8.8,10.15056,1,0.00809228,25,1963,14.4,16.45168,2,0.021257462,25,1985,17.40487805,19.83276878,2,0.030892823,25
98,PIST,28.9,2,5,6,25,0.136585366,1954,22.07073171,25.08278732,2,0.049413144,25,1979,25.48536585,28.92493366,3,0.065710631,25,1991,27.12439024,30.7691639,3,0.074357073,25
98,PIST,33.9,3,6,7,25,0.136585366,1922,22.7,25.79084,2,0.05224225,25,1987,31.57804878,35.78042049,3,0.100549931,25,1995,32.67073171,37.00990732,4,0.107578849,25
98,PIST,34.2,2,6,7,25,0.136585366,1922,23,26.1284,3,0.053618731,25,1987,31.87804878,36.11798049,4,0.102456099,25,1995,32.97073171,37.34746732,4,0.109550209,25
98,PIST,36.4,3,5,6,25,0.136585366,1954,29.57073171,33.52178732,3,0.088256201,25,1976,32.57560976,36.9028761,4,0.106957521,25,1990,34.48780488,39.05447805,4,0.119793312,25
98,QUGA,6.5,3,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
98,QUGA,8.6,2,4,5,25,0.075609756,1986,7.23902439,7.23902439,1,0.004115769,25,1995,7.919512195,7.919512195,1,0.004925925,25,1998,8.146341463,8.146341463,1,0.005212141,25
99,PIST,23,2,5,6,25,0.136585366,1954,16.17073171,18.44410732,2,0.026718137,25,1979,19.58536585,22.28625366,2,0.03900902,25,1991,21.22439024,24.1304839,2,0.045732291,25
99,PSME,8.2,4,6,8,25,0.190243902,1908,-10.06341463,-12.10566927,0,0,0,1963,0.4,0.19826,sap,3.08717E-06,0,1985,4.585365854,5.119831707,1,0.002058744,25
99,PSME,10,4,6,8,25,0.190243902,1908,-8.263414634,-9.989049268,0,0,0,1963,2.2,2.31488,sap,0.00042087,0,1985,6.385365854,7.236451707,1,0.004112844,25
99,PSME,10.5,4,6,8,25,0.190243902,1908,-7.763414634,-9.401099268,0,0,0,1963,2.7,2.90283,sap,0.000661811,0,1985,6.885365854,7.824401707,1,0.004808318,25
99,PSME,10.6,3,4,5,25,0.190243902,1986,7.175609756,7.175609756,1,0.004043976,25,1995,8.887804878,8.887804878,1,0.006204116,25,1998,9.458536585,9.458536585,1,0.007026496,25
99,PSME,14.1,2,1,3,25,0.190243902,2004,14.1,14.1,1,0.015614537,25,2004,14.1,14.1,1,0.015614537,25,2004,14.1,14.1,1,0.015614537,25
99,PSME,16,4,6,8,25,0.190243902,1908,-2.263414634,-2.933649268,0,0,0,1963,8.2,9.37028,1,0.006895981,25,1985,12.38536585,14.29185171,1,0.016042347,25
99,PSME,18,4,5,6,25,0.190243902,1947,7.156097561,8.142755122,1,0.005207552,25,1956,8.868292683,10.15612537,1,0.008101156,25,1982,13.81463415,15.97252829,1,0.020037255,25
99,PSME,26.7,3,5,6,25,0.190243902,1947,15.85609756,18.37308512,2,0.026512768,25,1963,18.9,21.95241,2,0.037849078,25,1985,23.08536585,26.87398171,3,0.056722444,25
99,PSME,30.9,2,2,3,25,0.190243902,2004,30.9,30.9,3,0.074990777,25,2004,30.9,30.9,3,0.074990777,25,2004,30.9,30.9,3,0.074990777,25
99,QUGA,5.3,2,2,3,25,0.075609756,2004,5.3,5.3,1,0.002206189,25,2004,5.3,5.3,1,0.002206189,25,2004,5.3,5.3,1,0.002206189,25
99,QUGA,6.2,4,6,8,25,0.075609756,1952,2.268292683,2.268292683,sap,0.0004041,0,1978,4.234146341,4.234146341,sap,0.001408065,0,1991,5.217073171,5.217073171,1,0.00213769,25
99,QUGA,6.7,2,5,6,25,0.075609756,1969,4.053658537,4.053658537,sap,0.001290581,0,1963,3.6,3.6,sap,0.001017878,0,1985,5.263414634,5.263414634,1,0.002175836,25
99,QUGA,6.7,2,4,5,25,0.075609756,1986,5.33902439,5.33902439,1,0.002238797,25,1995,6.019512195,6.019512195,1,0.00284586,25,1998,6.246341463,6.246341463,1,0.003064378,25
99,QUGA,8,3,5,6,25,0.075609756,1969,5.353658537,5.353658537,1,0.002251087,25,1956,4.370731707,4.370731707,sap,0.001500373,0,1982,6.336585366,6.336585366,1,0.003153563,25
99,QUGA,8.2,4,5,6,25,0.075609756,1969,5.553658537,5.553658537,1,0.002422419,25,1956,4.570731707,4.570731707,sap,0.001640825,0,1982,6.536585366,6.536585366,1,0.003355775,25
99,QUGA,8.2,2,5,6,25,0.075609756,1969,5.553658537,5.553658537,1,0.002422419,25,1963,5.1,5.1,1,0.002042825,25,1985,6.763414634,6.763414634,1,0.003592716,25
99,QUGA,9.4,2,5,6,25,0.075609756,1969,6.753658537,6.753658537,1,0.003582359,25,1963,6.3,6.3,1,0.003117253,25,1985,7.963414634,7.963414634,1,0.00498069,25
99,QUGA,10.2,4,6,8,25,0.075609756,1952,6.268292683,6.268292683,1,0.003085954,25,1978,8.234146341,8.234146341,1,0.005325104,25,1991,9.217073171,9.217073171,1,0.006672322,25
100,PIST,9.7,2,6,7,25,0.136585366,1922,-1.5,-1.439,sap,0,0,1987,7.37804878,8.550580488,1,0.00574225,25,1995,8.470731707,9.780067317,1,0.007512329,25
100,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1963,4.4,5.19968,1,0.00212346,25,1985,7.404878049,8.58076878,1,0.005782868,25
100,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1963,4.4,5.19968,1,0.00212346,25,1985,7.404878049,8.58076878,1,0.005782868,25
100,PIST,10,2,6,7,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1987,7.67804878,8.888140488,1,0.006204585,25,1995,8.770731707,10.11762732,1,0.008039856,25
100,PIST,10.5,2,6,7,25,0.136585366,1922,-0.7,-0.53884,sap,0,0,1987,8.17804878,9.450740488,1,0.007014918,25,1995,9.270731707,10.68022732,1,0.008958842,25
100,PIST,12.1,2,6,7,25,0.136585366,1922,0.9,1.26148,sap,0.000124983,0,1987,9.77804878,11.25106049,1,0.009942093,25,1995,10.87073171,12.48054732,1,0.012233709,25
100,PIST,14,4,6,8,25,0.136585366,1922,2.8,3.39936,sap,0.000907581,0,1963,8.4,9.70048,1,0.00739056,25,1985,11.40487805,13.08156878,1,0.013440349,25
100,PIST,16.6,4,6,8,25,0.136585366,1922,5.4,6.32488,1,0.003141923,25,1963,11,12.626,1,0.012520523,25,1985,14.00487805,16.00708878,2,0.02012406,25
100,PIST,18.4,3,6,7,25,0.136585366,1922,7.2,8.35024,1,0.00547632,25,1987,16.07804878,18.33982049,2,0.026416852,25,1995,17.17073171,19.56930732,2,0.030077505,25
100,PIST,24.1,2,6,7,25,0.136585366,1922,12.9,14.76388,1,0.017119533,25,1987,21.77804878,24.75346049,2,0.048124113,25,1995,22.87073171,25.98295,3,0.053023418,25
100,PIST,25.7,2,6,7,25,0.136585366,1922,14.5,16.5642,2,0.021549234,25,1987,23.37804878,26.55378049,3,0.05537881,25,1995,24.47073171,27.78326732,3,0.060625807,25
100,PIST,42.1,2,6,7,25,0.136585366,1922,30.9,35.01748,3,0.096307626,25,1987,39.77804878,45.00706049,4,0.159093412,25,1995,40.87073171,46.23654732,5,0.16790425,25
100,PSME,23,2,6,7,25,0.190243902,1908,4.736585366,5.297650732,0,0.002204233,0,1978,18.05365854,20.95719707,2,0.034495091,25,1991,20.52682927,23.86539854,2,0.044733026,25
100,PSME,28.9,3,4,5,25,0.190243902,1986,25.47560976,25.47560976,2,0.050972986,25,1995,27.18780488,27.18780488,3,0.058054941,25,1998,27.75853659,27.75853659,3,0.060517925,25
100,PSME,35,4,6,8,25,0.190243902,1908,16.73658537,19.40845073,0,0.029585072,0,1963,27.2,31.71238,3,0.078985718,25,1985,31.38536585,36.63395171,4,0.105404326,25
100,QUGA,5.1,3,2,3,25,0.075609756,2004,5.1,5.1,1,0.002042825,25,2004,5.1,5.1,1,0.002042825,25,2004,5.1,5.1,1,0.002042825,25
101,PIST,35,4,6,8,25,0.136585366,1922,23.8,27.02856,3,0.057376852,25,1963,29.4,33.32968,3,0.087247539,25,1985,32.40487805,36.71076878,4,0.10584683,25
101,PSME,5,2,1,3,25,0.190243902,2004,5,5,1,0.0019635,25,2004,5,5,1,0.0019635,25,2004,5,5,1,0.0019635,25
101,PSME,5.1,2,1,3,25,0.190243902,2004,5.1,5.1,1,0.002042825,25,2004,5.1,5.1,1,0.002042825,25,2004,5.1,5.1,1,0.002042825,25
101,PSME,5.1,2,1,3,25,0.190243902,2004,5.1,5.1,1,0.002042825,25,2004,5.1,5.1,1,0.002042825,25,2004,5.1,5.1,1,0.002042825,25
101,PSME,5.3,3,5,6,25,0.190243902,1947,-5.543902439,-6.791174878,sap,0,0,1963,-2.5,-3.21185,sap,0,0,1985,1.685365854,1.709721707,sap,0.000229584,0
101,PSME,6,2,1,3,25,0.190243902,2004,6,6,1,0.00282744,25,2004,6,6,1,0.00282744,25,2004,6,6,1,0.00282744,25
101,PSME,9,2,1,3,25,0.190243902,2004,9,9,1,0.00636174,25,2004,9,9,1,0.00636174,25,2004,9,9,1,0.00636174,25
101,PSME,14.4,2,6,7,25,0.190243902,1908,-3.863414634,-4.815089268,0,0,0,1978,9.453658537,10.84445707,1,0.009236481,25,1991,11.92682927,13.75265854,1,0.014854711,25
101,PSME,22.7,2,1,3,25,0.190243902,2004,22.7,22.7,2,0.040470877,25,2004,22.7,22.7,2,0.040470877,25,2004,22.7,22.7,2,0.040470877,25
101,PSME,29,3,5,6,25,0.190243902,1947,18.15609756,21.07765512,2,0.034892773,25,1963,21.2,24.65698,2,0.047749702,25,1985,25.38536585,29.57855171,3,0.068713917,25
101,PSME,46.7,3,4,5,25,0.190243902,1986,43.27560976,43.27560976,4,0.147088016,25,1995,44.98780488,44.98780488,4,0.158957309,25,1998,45.55853659,45.55853659,4,0.163016073,25
101,PSME,51.6,2,1,3,25,0.190243902,2004,51.6,51.6,5,0.209117462,25,2004,51.6,51.6,5,0.209117462,25,2004,51.6,51.6,5,0.209117462,25
101,QUGA,5,3,5,6,25,0.075609756,1969,2.353658537,2.353658537,sap,0.000435089,0,1956,1.370731707,1.370731707,sap,0.000147569,0,1982,3.336585366,3.336585366,sap,0.00087437,0
101,QUGA,5.1,2,3,4,25,0.075609756,1996,4.495121951,4.495121951,sap,0.001586989,0,2000,4.797560976,4.797560976,sap,0.001807723,0,2002,4.948780488,4.948780488,sap,0.001923478,0
101,QUGA,5.3,2,3,4,25,0.075609756,1996,4.695121951,4.695121951,sap,0.001731349,0,2000,4.997560976,4.997560976,sap,0.001961585,0,2002,5.148780488,5.148780488,1,0.002082091,25
101,QUGA,5.4,2,3,4,25,0.075609756,1996,4.795121951,4.795121951,sap,0.001805885,0,2000,5.097560976,5.097560976,1,0.002040872,25,2002,5.248780488,5.248780488,1,0.002163753,25
101,QUGA,5.4,2,3,4,25,0.075609756,1996,4.795121951,4.795121951,sap,0.001805885,0,2000,5.097560976,5.097560976,1,0.002040872,25,2002,5.248780488,5.248780488,1,0.002163753,25
101,QUGA,5.5,2,1,3,25,0.075609756,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25
101,QUGA,5.6,2,3,4,25,0.075609756,1996,4.995121951,4.995121951,sap,0.001959671,0,2000,5.297560976,5.297560976,1,0.002204159,25,2002,5.448780488,5.448780488,1,0.00233179,25
101,QUGA,5.6,2,2,3,25,0.075609756,2004,5.6,5.6,1,0.002463014,25,2004,5.6,5.6,1,0.002463014,25,2004,5.6,5.6,1,0.002463014,25
101,QUGA,6.2,2,3,4,25,0.075609756,1996,5.595121951,5.595121951,1,0.002458725,25,2000,5.897560976,5.897560976,1,0.002731717,25,2002,6.048780488,6.048780488,1,0.002873602,25
101,QUGA,6.2,2,3,4,25,0.075609756,1996,5.595121951,5.595121951,1,0.002458725,25,2000,5.897560976,5.897560976,1,0.002731717,25,2002,6.048780488,6.048780488,1,0.002873602,25
101,QUGA,6.4,2,2,3,25,0.075609756,2004,6.4,6.4,1,0.003216998,25,2004,6.4,6.4,1,0.003216998,25,2004,6.4,6.4,1,0.003216998,25
101,QUGA,6.5,3,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
101,QUGA,7,2,3,4,25,0.075609756,1996,6.395121951,6.395121951,1,0.003212096,25,2000,6.697560976,6.697560976,1,0.003523094,25,2002,6.848780488,6.848780488,1,0.003683981,25
101,QUGA,7.1,2,2,3,25,0.075609756,2004,7.1,7.1,1,0.003959201,25,2004,7.1,7.1,1,0.003959201,25,2004,7.1,7.1,1,0.003959201,25
101,QUGA,7.3,2,3,4,25,0.075609756,1996,6.695121951,6.695121951,1,0.003520529,25,2000,6.997560976,6.997560976,1,0.003845779,25,2002,7.148780488,7.148780488,1,0.004013792,25
101,QUGA,7.3,2,2,3,25,0.075609756,2004,7.3,7.3,1,0.004185397,25,2004,7.3,7.3,1,0.004185397,25,2004,7.3,7.3,1,0.004185397,25
101,QUGA,7.5,2,1,3,25,0.075609756,2004,7.5,7.5,1,0.004417875,25,2004,7.5,7.5,1,0.004417875,25,2004,7.5,7.5,1,0.004417875,25
101,QUGA,8.1,2,1,3,25,0.075609756,2004,8.1,8.1,1,0.005153009,25,2004,8.1,8.1,1,0.005153009,25,2004,8.1,8.1,1,0.005153009,25
101,QUGA,8.6,2,1,3,25,0.075609756,2004,8.6,8.6,1,0.005808818,25,2004,8.6,8.6,1,0.005808818,25,2004,8.6,8.6,1,0.005808818,25
101,QUGA,9.2,2,1,3,25,0.075609756,2004,9.2,9.2,1,0.006647626,25,2004,9.2,9.2,1,0.006647626,25,2004,9.2,9.2,1,0.006647626,25
101,QUGA,9.4,2,1,3,25,0.075609756,2004,9.4,9.4,1,0.006939794,25,2004,9.4,9.4,1,0.006939794,25,2004,9.4,9.4,1,0.006939794,25
101,QUGA,10.1,2,2,3,25,0.075609756,2004,10.1,10.1,1,0.008011865,25,2004,10.1,10.1,1,0.008011865,25,2004,10.1,10.1,1,0.008011865,25
101,QUGA,10.6,2,1,3,25,0.075609756,2004,10.6,10.6,1,0.008824754,25,2004,10.6,10.6,1,0.008824754,25,2004,10.6,10.6,1,0.008824754,25
