Plot no.,Species,DBH (2004),2004 size bin,known age,predicted age,2004 age bin, 2004 Density (ha-1),2004BA (m2),Distance from 1922 (cm),DBH (1922),1922 size bin,1922 Density (ha-1),1922 BA (m2),,,,,,
75,PSME,18.2,2,0,96,5,25,0.0260156,7.8,2.6,sap,0,0.000531,,,,,,
75,PSME,18.4,2,0,97,5,25,0.0265905,7.8,2.8,sap,0,0.000616,,,,,,
75,PSME,18.5,2,112,112,6,25,0.0268803,7.8,2.9,sap,0,0.000661,,,,,,
75,PSME,19.4,2,0,99,5,25,0.0295593,7.8,3.8,sap,0,0.001134,,,,,,
76,PIST,15.7,1,0,86,5,25,0.0193593,5.6,4.5,sap,0,0.001590,,,,,,
76,QUGA,9.9,1,93,93,5,25,0.0076977,3.1,3.7,sap,0,0.001075,,,,,,
77,PIST,8,1,133,133,7,25,0.0050266,5.6,-3.2,sap,0,0.000804,,,,,,
77,PIST,13.3,1,91,91,5,25,0.0138929,5.6,2.1,sap,0,0.000346,,,,,,
77,PIST,14.6,1,89,89,5,25,0.0167416,5.6,3.4,sap,0,0.000908,,,,,,
77,PIST,14.7,1,0,82,5,25,0.0169717,5.6,3.5,sap,0,0.000962,,,,,,
77,PIST,15.5,1,0,84,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
77,PIST,16,2,0,84,5,25,0.0201062,5.6,4.8,sap,0,0.001810,,,,,,
77,PIST,16.1,2,136,136,7,25,0.0203584,5.6,4.9,sap,0,0.001886,,,,,,
78,PSME,11.8,1,91,91,5,25,0.0109359,7.8,-3.8,sap,0,0.001134,,,,,,
78,PSME,12,1,178,178,9,25,0.0113098,7.8,-3.6,sap,0,0.001018,,,,,,
78,PSME,19.2,2,94,94,5,25,0.0289530,7.8,3.6,sap,0,0.001018,,,,,,
78,QUGA,9.8,1,92,92,5,25,0.0075430,3.1,3.6,sap,0,0.001018,,,,,,
78,QUGA,10.3,1,128,128,7,25,0.0083323,3.1,4.1,sap,0,0.001320,,,,,,
79,PIST,7.5,1,96,96,5,25,0.0044179,5.6,-3.7,sap,0,0.001075,,,,,,
79,PSME,8.5,1,101,101,6,25,0.0056745,7.8,-7.1,sap,0,0.003959,,,,,,
79,PSME,17.1,2,104,104,6,25,0.0229659,7.8,1.5,sap,0,0.000177,,,,,,
79,PSME,18.6,2,0,98,5,25,0.0271717,7.8,3.0,sap,0,0.000707,,,,,,
79,PSME,18.9,2,0,98,5,25,0.0280553,7.8,3.3,sap,0,0.000855,,,,,,
79,PSME,19.2,2,115,115,6,25,0.0289530,7.8,3.6,sap,0,0.001018,,,,,,
79,PSME,19.3,2,0,101,6,25,0.0292554,7.8,3.7,sap,0,0.001075,,,,,,
80,PIST,9.5,1,87,87,5,25,0.0070882,5.6,-1.7,sap,0,0.000227,,,,,,
80,PIST,12.8,1,103,103,6,25,0.0128680,5.6,1.6,sap,0,0.000201,,,,,,
80,PSME,10.9,1,95,95,5,25,0.0093313,7.8,-4.7,sap,0,0.001735,,,,,,
80,PSME,11.5,1,0,83,5,25,0.0103869,7.8,-4.1,sap,0,0.001320,,,,,,
80,PSME,13,1,104,104,6,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
80,PSME,14.4,1,100,100,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
81,PIST,16.1,2,91,91,5,25,0.0203584,5.6,4.9,sap,0,0.001886,,,,,,
81,PSME,10.7,1,86,86,5,25,0.0089920,7.8,-4.9,sap,0,0.001886,,,,,,
81,PSME,12.4,1,0,83,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
81,PSME,13.4,1,85,85,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
81,PSME,13.8,1,0,87,5,25,0.0149572,7.8,-1.8,sap,0,0.000254,,,,,,
81,PSME,14.6,1,0,91,5,25,0.0167416,7.8,-1.0,sap,0,0.000079,,,,,,
81,PSME,16.3,2,82,82,5,25,0.0208673,7.8,0.7,sap,0,0.000038,,,,,,
81,PSME,18.1,2,0,96,5,25,0.0257305,7.8,2.5,sap,0,0.000491,,,,,,
82,PIST,11.5,1,136,136,7,25,0.0103869,5.6,0.3,sap,0,0.000007,,,,,,
82,PSME,13.5,1,0,84,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
82,PSME,13.5,1,0,89,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
82,PSME,15.4,1,0,89,5,25,0.0186265,7.8,-0.2,sap,0,0.000003,,,,,,
83,PSME,13.4,1,0,84,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
83,PSME,13.4,1,0,86,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
83,QUGA,6,1,93,93,5,25,0.0028274,3.1,-0.2,sap,0,0.000003,,,,,,
84,PIST,16,2,0,84,5,25,0.0201062,5.6,4.8,sap,0,0.001810,,,,,,
84,QUGA,9.1,1,134,134,7,25,0.0065039,3.1,2.9,sap,0,0.000661,,,,,,
85,QUGA,9.7,1,82,82,5,25,0.0073898,3.1,3.5,sap,0,0.000962,,,,,,
86,PIST,13,1,105,105,6,25,0.0132733,5.6,1.8,sap,0,0.000254,,,,,,
86,PSME,16.9,2,0,93,5,25,0.0224318,7.8,1.3,sap,0,0.000133,,,,,,
86,PSME,16.9,2,0,97,5,25,0.0224318,7.8,1.3,sap,0,0.000133,,,,,,
86,PSME,18.5,2,105,105,6,25,0.0268803,7.8,2.9,sap,0,0.000661,,,,,,
86,PSME,19.5,2,0,101,6,25,0.0298648,7.8,3.9,sap,0,0.001195,,,,,,
86,PSME,20.2,2,105,105,6,25,0.0320475,7.8,4.6,sap,0,0.001662,,,,,,
88,PIST,7.5,1,81,81,5,25,0.0044179,5.6,-3.7,sap,0,0.001075,,,,,,
88,PIST,14.5,1,84,84,5,25,0.0165130,5.6,3.3,sap,0,0.000855,,,,,,
88,PIST,14.7,1,105,105,6,25,0.0169717,5.6,3.5,sap,0,0.000962,,,,,,
88,PIST,16.1,2,0,84,5,25,0.0203584,5.6,4.9,sap,0,0.001886,,,,,,
88,QUGA,11.1,1,120,120,6,25,0.0096769,3.1,4.9,sap,0,0.001886,,,,,,
89,PIST,14.7,1,120,120,6,25,0.0169717,5.6,3.5,sap,0,0.000962,,,,,,
89,PSME,7.1,1,105,105,6,25,0.0039592,7.8,-8.5,sap,0,0.005675,,,,,,
89,PSME,15.6,1,116,116,6,25,0.0191135,7.8,0.0,sap,0,0.000000,,,,,,
89,QUGA,10.8,1,124,124,7,25,0.0091609,3.1,4.6,sap,0,0.001662,,,,,,
90,PIPO,18,2,99,99,5,25,0.0254470,8.5,1.0,sap,0,0.000079,,,,,,
90,PIST,10.5,1,111,111,6,25,0.0086590,5.6,-0.7,sap,0,0.000038,,,,,,
90,PIST,11.4,1,82,82,5,25,0.0102071,5.6,0.2,sap,0,0.000003,,,,,,
90,PIST,15.6,1,118,118,6,25,0.0191135,5.6,4.4,sap,0,0.001521,,,,,,
90,PSME,13.4,1,0,87,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
90,PSME,14.4,1,0,91,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
90,PSME,16.1,2,98,98,5,25,0.0203584,7.8,0.5,sap,0,0.000020,,,,,,
90,PSME,19.9,2,111,111,6,25,0.0311026,7.8,4.3,sap,0,0.001452,,,,,,
91,PIPO,17.2,2,0,81,5,25,0.0232353,8.5,0.2,sap,0,0.000003,,,,,,
91,PIPO,19.7,2,0,84,5,25,0.0304806,8.5,2.7,sap,0,0.000573,,,,,,
92,PIST,15.6,1,119,119,6,25,0.0191135,5.6,4.4,sap,0,0.001521,,,,,,
92,PSME,9.2,1,89,89,5,25,0.0066476,7.8,-6.4,sap,0,0.003217,,,,,,
92,PSME,12.5,1,0,82,5,25,0.0122719,7.8,-3.1,sap,0,0.000755,,,,,,
93,PIPO,17.6,2,118,118,6,25,0.0243286,8.5,0.6,sap,0,0.000028,,,,,,
93,PIST,11.7,1,99,99,5,25,0.0107513,5.6,0.5,sap,0,0.000020,,,,,,
93,PIST,13.8,1,93,93,5,25,0.0149572,5.6,2.6,sap,0,0.000531,,,,,,
93,QUGA,6.1,1,91,91,5,25,0.0029225,3.1,-0.1,sap,0,0.000001,,,,,,
93,QUGA,6.9,1,92,92,5,25,0.0037393,3.1,0.7,sap,0,0.000038,,,,,,
94,PIST,14.6,1,0,82,5,25,0.0167416,5.6,3.4,sap,0,0.000908,,,,,,
94,PIST,15.3,1,0,82,5,25,0.0183854,5.6,4.1,sap,0,0.001320,,,,,,
94,PIST,15.3,1,0,82,5,25,0.0183854,5.6,4.1,sap,0,0.001320,,,,,,
94,PSME,11.8,1,0,81,5,25,0.0109359,7.8,-3.8,sap,0,0.001134,,,,,,
94,PSME,13.6,1,0,86,5,25,0.0145268,7.8,-2.0,sap,0,0.000314,,,,,,
94,PSME,14.1,1,0,87,5,25,0.0156145,7.8,-1.5,sap,0,0.000177,,,,,,
94,PSME,14.7,1,0,88,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
94,PSME,15.1,1,0,92,5,25,0.0179079,7.8,-0.5,sap,0,0.000020,,,,,,
94,PSME,17.6,2,0,95,5,25,0.0243286,7.8,2.0,sap,0,0.000314,,,,,,
94,PSME,17.8,2,0,97,5,25,0.0248846,7.8,2.2,sap,0,0.000380,,,,,,
94,QUGA,7.8,1,98,98,5,25,0.0047784,3.1,1.6,sap,0,0.000201,,,,,,
94,QUGA,8.8,1,88,88,5,25,0.0060821,3.1,2.6,sap,0,0.000531,,,,,,
94,QUGA,9.3,1,94,94,5,25,0.0067929,3.1,3.1,sap,0,0.000755,,,,,,
94,QUGA,9.9,1,95,95,5,25,0.0076977,3.1,3.7,sap,0,0.001075,,,,,,
96,PIST,10.9,1,147,147,8,25,0.0093313,5.6,-0.3,sap,0,0.000007,,,,,,
96,PIST,15.9,1,142,142,8,25,0.0198557,5.6,4.7,sap,0,0.001735,,,,,,
96,PSME,11.4,1,129,129,7,25,0.0102071,7.8,-4.2,sap,0,0.001385,,,,,,
96,PSME,12.2,1,0,82,5,25,0.0116899,7.8,-3.4,sap,0,0.000908,,,,,,
96,PSME,16.4,2,155,155,8,25,0.0211241,7.8,0.8,sap,0,0.000050,,,,,,
97,PIST,16.1,2,0,85,5,25,0.0203584,5.6,4.9,sap,0,0.001886,,,,,,
97,PSME,11.3,1,0,82,5,25,0.0100288,7.8,-4.3,sap,0,0.001452,,,,,,
97,PSME,12.7,1,0,83,5,25,0.0126677,7.8,-2.9,sap,0,0.000661,,,,,,
97,PSME,16.3,2,0,92,5,25,0.0208673,7.8,0.7,sap,0,0.000038,,,,,,
98,PIST,13,1,90,90,5,25,0.0132733,5.6,1.8,sap,0,0.000254,,,,,,
99,PIST,13.3,1,85,85,5,25,0.0138929,5.6,2.1,sap,0,0.000346,,,,,,
99,PSME,14.2,1,94,94,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
99,PSME,14.5,1,0,88,5,25,0.0165130,7.8,-1.1,sap,0,0.000095,,,,,,
99,PSME,14.9,1,0,89,5,25,0.0174367,7.8,-0.7,sap,0,0.000038,,,,,,
99,QUGA,9.5,1,89,89,5,25,0.0070882,3.1,3.3,sap,0,0.000855,,,,,,
100,PIST,9,1,111,111,6,25,0.0063617,5.6,-2.2,sap,0,0.000380,,,,,,
100,PIST,12.2,1,127,127,7,25,0.0116899,5.6,1.0,sap,0,0.000079,,,,,,
100,PSME,11.3,1,0,81,5,25,0.0100288,7.8,-4.3,sap,0,0.001452,,,,,,
100,PSME,19.2,2,102,102,6,25,0.0289530,7.8,3.6,sap,0,0.001018,,,,,,
101,PSME,11.9,1,0,81,5,25,0.0111220,7.8,-3.7,sap,0,0.001075,,,,,,
101,PSME,13,1,0,84,5,25,0.0132733,7.8,-2.6,sap,0,0.000531,,,,,,
101,PSME,13.2,1,0,84,5,25,0.0136848,7.8,-2.4,sap,0,0.000452,,,,,,
101,PSME,13.3,1,0,84,5,25,0.0138929,7.8,-2.3,sap,0,0.000415,,,,,,
101,PSME,13.5,1,0,84,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
101,PSME,13.5,1,0,88,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
101,PSME,15.4,1,0,89,5,25,0.0186265,7.8,-0.2,sap,0,0.000003,,,,,,
101,QUGA,8.8,1,85,85,5,25,0.0060821,3.1,2.6,sap,0,0.000531,,,,,,
102,PIST,6,1,118,118,6,25,0.0028274,5.6,-5.2,sap,0,0.002124,,,,,,
102,PIST,10.6,1,102,102,6,25,0.0088248,5.6,-0.6,sap,0,0.000028,,,,,,
102,PIST,11.3,1,102,102,6,25,0.0100288,5.6,0.1,sap,0,0.000001,,,,,,
102,PSME,6.2,1,90,90,5,25,0.0030191,7.8,-9.4,sap,0,0.006940,,,,,,
102,PSME,11.8,1,0,84,5,25,0.0109359,7.8,-3.8,sap,0,0.001134,,,,,,
102,PSME,13.4,1,109,109,6,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
102,PSME,14.4,1,0,88,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
102,PSME,17.4,2,110,110,6,25,0.0237788,7.8,1.8,sap,0,0.000254,,,,,,
103,PSME,10.2,1,87,87,5,25,0.0081713,7.8,-5.4,sap,0,0.002290,,,,,,
103,PSME,11.3,1,0,81,5,25,0.0100288,7.8,-4.3,sap,0,0.001452,,,,,,
103,PSME,12.2,1,0,81,5,25,0.0116899,7.8,-3.4,sap,0,0.000908,,,,,,
103,PSME,12.5,1,0,83,5,25,0.0122719,7.8,-3.1,sap,0,0.000755,,,,,,
103,PSME,12.8,1,0,84,5,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
103,PSME,13.3,1,102,102,6,25,0.0138929,7.8,-2.3,sap,0,0.000415,,,,,,
103,PSME,13.6,1,0,85,5,25,0.0145268,7.8,-2.0,sap,0,0.000314,,,,,,
103,PSME,13.8,1,0,87,5,25,0.0149572,7.8,-1.8,sap,0,0.000254,,,,,,
103,PSME,14.4,1,104,104,6,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
103,PSME,16.1,2,0,91,5,25,0.0203584,7.8,0.5,sap,0,0.000020,,,,,,
103,PSME,16.2,2,0,95,5,25,0.0206120,7.8,0.6,sap,0,0.000028,,,,,,
103,QUGA,10.5,1,93,93,5,25,0.0086590,3.1,4.3,sap,0,0.001452,,,,,,
104,PIPO,18,2,94,94,5,25,0.0254470,8.5,1.0,sap,0,0.000079,,,,,,
104,QUGA,9,1,94,94,5,25,0.0063617,3.1,2.8,sap,0,0.000616,,,,,,
106,PSME,11,1,0,81,5,25,0.0095033,7.8,-4.6,sap,0,0.001662,,,,,,
106,PSME,15,1,0,88,5,25,0.0176715,7.8,-0.6,sap,0,0.000028,,,,,,
106,PSME,15,1,0,90,5,25,0.0176715,7.8,-0.6,sap,0,0.000028,,,,,,
106,PSME,18.5,2,0,98,5,25,0.0268803,7.8,2.9,sap,0,0.000661,,,,,,
106,PSME,19.2,2,0,99,5,25,0.0289530,7.8,3.6,sap,0,0.001018,,,,,,
106,PSME,19.4,2,0,100,5,25,0.0295593,7.8,3.8,sap,0,0.001134,,,,,,
106,PSME,19.7,2,0,103,6,25,0.0304806,7.8,4.1,sap,0,0.001320,,,,,,
106,QUGA,10.2,1,98,98,5,25,0.0081713,3.1,4.0,sap,0,0.001257,,,,,,
107,PSME,12.4,1,0,83,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
107,PSME,13.5,1,0,84,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
107,PSME,13.5,1,0,84,5,25,0.0143139,7.8,-2.1,sap,0,0.000346,,,,,,
107,PSME,14.2,1,0,86,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
107,PSME,14.2,1,0,87,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
107,PSME,14.6,1,0,87,5,25,0.0167416,7.8,-1.0,sap,0,0.000079,,,,,,
107,PSME,14.7,1,0,88,5,25,0.0169717,7.8,-0.9,sap,0,0.000064,,,,,,
107,PSME,15,1,0,90,5,25,0.0176715,7.8,-0.6,sap,0,0.000028,,,,,,
107,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
107,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
107,PSME,16.2,2,0,91,5,25,0.0206120,7.8,0.6,sap,0,0.000028,,,,,,
107,PSME,16.5,2,0,92,5,25,0.0213825,7.8,0.9,sap,0,0.000064,,,,,,
107,PSME,17,2,0,95,5,25,0.0226981,7.8,1.4,sap,0,0.000154,,,,,,
107,PSME,18.2,2,0,96,5,25,0.0260156,7.8,2.6,sap,0,0.000531,,,,,,
107,PSME,18.6,2,0,97,5,25,0.0271717,7.8,3.0,sap,0,0.000707,,,,,,
107,PSME,18.6,2,0,98,5,25,0.0271717,7.8,3.0,sap,0,0.000707,,,,,,
107,PSME,19.2,2,0,99,5,25,0.0289530,7.8,3.6,sap,0,0.001018,,,,,,
109,PSME,16.5,2,0,92,5,25,0.0213825,7.8,0.9,sap,0,0.000064,,,,,,
110,QUGA,5.2,1,89,89,5,25,0.0021237,3.1,-1.0,sap,0,0.000079,,,,,,
110,QUGA,6.7,1,81,81,5,25,0.0035257,3.1,0.5,sap,0,0.000020,,,,,,
112,PIST,10.5,1,124,124,7,25,0.0086590,5.6,-0.7,sap,0,0.000038,,,,,,
112,PIST,13.3,1,126,126,7,25,0.0138929,5.6,2.1,sap,0,0.000346,,,,,,
112,PIST,14.9,1,0,82,5,25,0.0174367,5.6,3.7,sap,0,0.001075,,,,,,
112,PIST,15.5,1,0,83,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
113,PIPO,18.7,2,0,83,5,25,0.0274647,8.5,1.7,sap,0,0.000227,,,,,,
113,PIPO,19.5,2,0,83,5,25,0.0298648,8.5,2.5,sap,0,0.000491,,,,,,
113,PIPO,21.4,2,0,92,5,25,0.0359682,8.5,4.4,sap,0,0.001521,,,,,,
113,PIPO,21.9,2,0,93,5,25,0.0376686,8.5,4.9,sap,0,0.001886,,,,,,
113,PSME,13.3,1,0,84,5,25,0.0138929,7.8,-2.3,sap,0,0.000415,,,,,,
113,PSME,15.5,1,0,89,5,25,0.0188692,7.8,-0.1,sap,0,0.000001,,,,,,
113,PSME,18.3,2,0,96,5,25,0.0263023,7.8,2.7,sap,0,0.000573,,,,,,
113,QUGA,8.1,1,96,96,5,25,0.0051530,3.1,1.9,sap,0,0.000284,,,,,,
113,QUGA,9.5,1,102,102,6,25,0.0070882,3.1,3.3,sap,0,0.000855,,,,,,
114,PSME,12.4,1,0,82,5,25,0.0120763,7.8,-3.2,sap,0,0.000804,,,,,,
114,PSME,12.6,1,0,84,5,25,0.0124690,7.8,-3.0,sap,0,0.000707,,,,,,
116,PIPO,16.4,2,113,113,6,25,0.0211241,8.5,-0.6,sap,0,0.000028,,,,,,
117,PIST,11,1,97,97,5,25,0.0095033,5.6,-0.2,sap,0,0.000003,,,,,,
117,PIST,11.1,1,86,86,5,25,0.0096769,5.6,-0.1,sap,0,0.000001,,,,,,
118,PIPO,14.8,1,83,83,5,25,0.0172034,8.5,-2.2,sap,0,0.000380,,,,,,
118,PIST,12.3,1,91,91,5,25,0.0118823,5.6,1.1,sap,0,0.000095,,,,,,
118,PIST,12.3,1,112,112,6,25,0.0118823,5.6,1.1,sap,0,0.000095,,,,,,
118,PIST,15.2,1,0,82,5,25,0.0181459,5.6,4.0,sap,0,0.001257,,,,,,
118,PIST,15.2,1,0,82,5,25,0.0181459,5.6,4.0,sap,0,0.001257,,,,,,
118,PIST,15.5,1,140,140,7,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
118,PSME,14.8,1,0,91,5,25,0.0172034,7.8,-0.8,sap,0,0.000050,,,,,,
118,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
118,PSME,16.2,2,90,90,5,25,0.0206120,7.8,0.6,sap,0,0.000028,,,,,,
119,PSME,12.8,1,0,83,5,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
119,PSME,14.2,1,0,86,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
119,PSME,14.2,1,0,87,5,25,0.0158368,7.8,-1.4,sap,0,0.000154,,,,,,
119,PSME,14.5,1,0,88,5,25,0.0165130,7.8,-1.1,sap,0,0.000095,,,,,,
119,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
119,PSME,16,2,0,91,5,25,0.0201062,7.8,0.4,sap,0,0.000013,,,,,,
119,PSME,16.6,2,0,95,5,25,0.0216425,7.8,1.0,sap,0,0.000079,,,,,,
119,PSME,17.7,2,0,95,5,25,0.0246058,7.8,2.1,sap,0,0.000346,,,,,,
119,QUGA,11,1,93,93,5,25,0.0095033,3.1,4.8,sap,0,0.001810,,,,,,
120,PSME,11.9,1,0,81,5,25,0.0111220,7.8,-3.7,sap,0,0.001075,,,,,,
120,PSME,14.4,1,0,87,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
121,PIST,15.2,1,132,132,7,25,0.0181459,5.6,4.0,sap,0,0.001257,,,,,,
121,PIST,15.8,1,0,84,5,25,0.0196067,5.6,4.6,sap,0,0.001662,,,,,,
121,PIST,15.9,1,122,122,7,25,0.0198557,5.6,4.7,sap,0,0.001735,,,,,,
122,PIST,15.5,1,0,84,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
122,PSME,12.1,1,0,81,5,25,0.0114990,7.8,-3.5,sap,0,0.000962,,,,,,
122,PSME,12.3,1,118,118,6,25,0.0118823,7.8,-3.3,sap,0,0.000855,,,,,,
122,PSME,13.3,1,0,84,5,25,0.0138929,7.8,-2.3,sap,0,0.000415,,,,,,
122,PSME,15.4,1,0,89,5,25,0.0186265,7.8,-0.2,sap,0,0.000003,,,,,,
123,PSME,12.1,1,0,81,5,25,0.0114990,7.8,-3.5,sap,0,0.000962,,,,,,
123,PSME,12.1,1,0,83,5,25,0.0114990,7.8,-3.5,sap,0,0.000962,,,,,,
123,PSME,13.1,1,0,86,5,25,0.0134782,7.8,-2.5,sap,0,0.000491,,,,,,
123,PSME,15.8,1,0,93,5,25,0.0196067,7.8,0.2,sap,0,0.000003,,,,,,
123,PSME,17.1,2,0,95,5,25,0.0229659,7.8,1.5,sap,0,0.000177,,,,,,
123,PSME,18.9,2,0,99,5,25,0.0280553,7.8,3.3,sap,0,0.000855,,,,,,
123,QUGA,9.6,1,87,87,5,25,0.0072382,3.1,3.4,sap,0,0.000908,,,,,,
124,PSME,11.3,1,0,82,5,25,0.0100288,7.8,-4.3,sap,0,0.001452,,,,,,
124,PSME,12.5,1,0,84,5,25,0.0122719,7.8,-3.1,sap,0,0.000755,,,,,,
125,PIST,9,1,83,83,5,25,0.0063617,5.6,-2.2,sap,0,0.000380,,,,,,
125,PIST,9.2,1,92,92,5,25,0.0066476,5.6,-2.0,sap,0,0.000314,,,,,,
125,PIST,15.5,1,93,93,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
125,PIST,15.6,1,0,83,5,25,0.0191135,5.6,4.4,sap,0,0.001521,,,,,,
125,PIST,15.7,1,0,86,5,25,0.0193593,5.6,4.5,sap,0,0.001590,,,,,,
125,PSME,8.9,1,94,94,5,25,0.0062212,7.8,-6.7,sap,0,0.003526,,,,,,
127,PIPO,16.9,2,81,81,5,25,0.0224318,8.5,-0.1,sap,0,0.000001,,,,,,
127,PIST,12.3,1,130,130,7,25,0.0118823,5.6,1.1,sap,0,0.000095,,,,,,
127,PIST,12.6,1,135,135,7,25,0.0124690,5.6,1.4,sap,0,0.000154,,,,,,
127,PSME,15.5,1,0,89,5,25,0.0188692,7.8,-0.1,sap,0,0.000001,,,,,,
130,PIST,7.5,1,98,98,5,25,0.0044179,5.6,-3.7,sap,0,0.001075,,,,,,
130,PSME,16.2,2,0,91,5,25,0.0206120,7.8,0.6,sap,0,0.000028,,,,,,
131,PIPO,17.7,2,113,113,6,25,0.0246058,8.5,0.7,sap,0,0.000038,,,,,,
131,PIST,10.5,1,135,135,7,25,0.0086590,5.6,-0.7,sap,0,0.000038,,,,,,
131,PIST,11,1,88,88,5,25,0.0095033,5.6,-0.2,sap,0,0.000003,,,,,,
131,PIST,13.7,1,0,81,5,25,0.0147412,5.6,2.5,sap,0,0.000491,,,,,,
131,PSME,13.4,1,0,85,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
132,PIPO,19.5,2,0,83,5,25,0.0298648,8.5,2.5,sap,0,0.000491,,,,,,
132,PIPO,19.7,2,82,82,5,25,0.0304806,8.5,2.7,sap,0,0.000573,,,,,,
132,PIPO,19.8,2,0,84,5,25,0.0307908,8.5,2.8,sap,0,0.000616,,,,,,
132,PIPO,19.8,2,0,85,5,25,0.0307908,8.5,2.8,sap,0,0.000616,,,,,,
132,PIPO,21.3,2,84,84,5,25,0.0356328,8.5,4.3,sap,0,0.001452,,,,,,
132,PIPO,21.5,2,88,88,5,25,0.0363051,8.5,4.5,sap,0,0.001590,,,,,,
132,QUGA,7.6,1,88,88,5,25,0.0045365,3.1,1.4,sap,0,0.000154,,,,,,
132,QUGA,9.7,1,88,88,5,25,0.0073898,3.1,3.5,sap,0,0.000962,,,,,,
135,PIST,11.6,1,107,107,6,25,0.0105683,5.6,0.4,sap,0,0.000013,,,,,,
136,PSME,13.9,1,97,97,5,25,0.0151747,7.8,-1.7,sap,0,0.000227,,,,,,
136,PSME,18.1,2,112,112,6,25,0.0257305,7.8,2.5,sap,0,0.000491,,,,,,
137,PIST,14.7,1,0,81,5,25,0.0169717,5.6,3.5,sap,0,0.000962,,,,,,
137,PIST,15.3,1,0,82,5,25,0.0183854,5.6,4.1,sap,0,0.001320,,,,,,
137,PIST,15.5,1,0,84,5,25,0.0188692,5.6,4.3,sap,0,0.001452,,,,,,
137,PIST,16.1,2,0,87,5,25,0.0203584,5.6,4.9,sap,0,0.001886,,,,,,
138,PSME,12.8,1,164,164,9,25,0.0128680,7.8,-2.8,sap,0,0.000616,,,,,,
138,PSME,13.2,1,99,99,5,25,0.0136848,7.8,-2.4,sap,0,0.000452,,,,,,
138,PSME,13.4,1,0,88,5,25,0.0141026,7.8,-2.2,sap,0,0.000380,,,,,,
138,PSME,15.1,1,0,92,5,25,0.0179079,7.8,-0.5,sap,0,0.000020,,,,,,
138,PSME,16.7,2,178,178,9,25,0.0219040,7.8,1.1,sap,0,0.000095,,,,,,
138,PSME,17.3,2,0,94,5,25,0.0235062,7.8,1.7,sap,0,0.000227,,,,,,
138,QUGA,10.8,1,134,134,7,25,0.0091609,3.1,4.6,sap,0,0.001662,,,,,,
139,PSME,12,1,0,81,5,25,0.0113098,7.8,-3.6,sap,0,0.001018,,,,,,
139,PSME,12,1,0,81,5,25,0.0113098,7.8,-3.6,sap,0,0.001018,,,,,,
139,PSME,12.9,1,0,83,5,25,0.0130698,7.8,-2.7,sap,0,0.000573,,,,,,
139,PSME,13.1,1,0,84,5,25,0.0134782,7.8,-2.5,sap,0,0.000491,,,,,,
139,PSME,13.2,1,0,84,5,25,0.0136848,7.8,-2.4,sap,0,0.000452,,,,,,
139,PSME,13.3,1,0,87,5,25,0.0138929,7.8,-2.3,sap,0,0.000415,,,,,,
139,PSME,14.4,1,0,89,5,25,0.0162861,7.8,-1.2,sap,0,0.000113,,,,,,
139,PSME,16.3,2,0,91,5,25,0.0208673,7.8,0.7,sap,0,0.000038,,,,,,
